gene,SRR12878708,SRR12878713,SRR12878714,SRR12878717,SRR12878718,SRR12878719
ARHGAP11B,15,2,4,1,8,16
ARHGAP11B,15,2,4,1,8,16
ABCC10,258,46,123,5,89,21
FGD3,721,211,574,1,14,14
FCHSD1,258,83,174,6,63,38
ATG16L2,443,129,214,5,203,83
MVB12B,994,161,752,25,66,29
KLHL6,799,114,355,0,105,26
SIGLEC12,16,0,50,5,2,3
SEC16B,175,27,143,15,52,3
SEC16B,175,27,143,15,52,3
PLCZ1,0,2,0,0,0,5
TRIM15,0,1,0,3,9,0
TRIM15,0,1,0,3,9,0
TRIM15,0,1,0,3,9,0
TRIM15,0,1,0,3,9,0
TRIM15,0,1,0,3,9,0
TRIM15,0,1,0,3,9,0
TRIM15,0,1,0,3,9,0
TRIM15,0,1,0,3,9,0
AQP10,0,0,0,0,0,0
SLC25A21,15,0,1,0,7,3
CFAP91,52,0,31,2,0,2
TPD52L3,0,0,0,53,0,0
OR6W1P,0,0,0,0,0,1
LHX4,5,0,3,0,14,2
FATE1,0,4,0,0,0,0
SLAMF9,0,0,0,5,0,2
ZNF628,161,18,87,10,13,22
KBTBD6,370,7,133,0,0,12
DYNC2I2,101,2,39,4,7,17
TMEM116,29,2,32,0,0,0
UBE3B,1371,147,785,7,84,90
BMERB1,74,33,80,3,48,5
BMERB1,74,33,80,3,48,5
PAPLN,99,6,77,22,5,15
RHOT2,420,49,224,34,123,69
GLB1L2,47,6,16,13,0,22
KLC4,464,21,200,0,34,27
SAPCD2,42,0,9,12,28,44
RSPRY1,391,30,168,5,23,19
DPH6,231,3,156,3,19,8
MIDN,3238,266,1639,14,247,229
KIR3DX1,61,0,60,1,0,0
SYT8,1,0,0,1,12,2
SYT8,1,0,0,1,12,2
FLJ20021,88,1,71,0,14,8
UBE3D,141,5,60,1,36,11
FAM181A,0,0,2,0,0,3
FAM181A,0,0,2,0,0,3
CCDC120,63,33,70,1,34,13
LACRT,0,0,0,2,0,3
ZNF30,178,13,121,0,3,4
PHLDB2,3587,118,1071,8,180,139
VWA5B2,30,9,12,2,0,4
TMEM250,458,80,191,7,26,20
TSR2,1240,68,955,45,7,42
KCNH7,54,17,10,1,0,3
BTBD6,538,36,303,1,34,20
TSPAN18,103,80,261,4,127,46
EFCAB11,161,13,57,0,0,11
HS6ST2,155,0,64,0,12,2
FRMD7,0,0,0,6,3,0
EMILIN3,39,1,18,15,33,23
SYS1,518,34,335,19,7,8
WFDC8,0,0,0,0,0,6
SNX21,272,7,164,4,30,32
ZSWIM1,256,24,148,3,26,10
UCN2,0,0,0,0,0,0
KIAA2013,853,37,374,22,18,22
ZNF551,173,4,94,0,15,7
LOC90246,101,7,92,18,13,7
UNC5A,23,1,13,4,1,4
OTULIN,921,104,679,1,41,28
OLMALINC,125,12,92,3,0,0
CEACAM21,196,27,107,11,12,16
CEACAM21,196,27,107,11,12,16
EFCAB12,6,3,1,1,2,6
KLHL13,40,3,54,11,0,4
TP53I13,207,26,164,1,21,6
TGIF2LX,0,0,0,0,0,0
ZNF616,501,31,343,0,24,26
ZNF766,778,58,420,0,14,11
CCDC97,917,99,446,1,10,30
THAP3,212,31,119,0,12,1
EXOC3L2,3,9,0,1,148,79
ZNF468,380,16,239,0,16,8
ZNF160,1769,159,1079,0,127,130
FER1L5,39,3,13,52,24,17
CTU1,42,8,19,1,4,5
MACIR,50,22,41,0,13,1
FAM110B,195,41,93,2,0,8
SAMD1,968,146,717,17,78,75
SAMD1,968,146,717,17,78,75
DCAF15,430,34,252,0,71,54
DCAF15,430,34,252,0,71,54
TICRR,12,1,6,13,5,8
MED30,248,15,138,0,0,1
TMEM41A,250,19,161,13,1,2
IFT20,379,8,346,2,33,30
MCFD2,2839,172,1808,3,65,70
CCDC32,353,20,137,3,30,14
KNSTRN,261,30,199,0,12,23
ATP6V1E2,4,0,1,0,9,0
BMF,451,48,247,3,50,22
ZNF622,1241,107,843,0,33,16
ERI1,293,14,180,0,12,13
GADD45GIP1,1545,67,1163,0,58,97
ZNF835,130,12,87,0,4,4
TMEM263,1010,54,414,4,18,41
FAM95A,0,0,0,0,0,2
LRRC46,16,0,10,2,1,13
SCRN2,287,40,217,0,51,22
YIF1B,177,45,112,11,7,10
MLIP,54,1,17,6,20,5
SHF,477,28,304,9,48,16
DUOXA1,6,0,4,7,2,2
STPG1,13,15,35,2,0,1
MCU,422,30,250,134,291,58
CCDC74A,41,0,13,2,0,1
ZNF799,349,27,208,1,13,5
TIMM29,97,11,69,3,15,3
AOC4P,0,0,0,0,0,2
ZNF625,188,13,65,0,2,14
ZNF700,253,30,194,0,15,29
ZNF439,319,18,173,0,6,7
LYRM7,506,58,283,0,3,16
STARD13,1966,67,716,1,122,203
LINC00473,18,1,3,6,0,0
N4BP2L1,751,78,543,3,34,34
ZFAND2A,410,62,575,0,29,2
COX19,162,44,100,0,24,39
ZNF486,226,17,97,0,3,6
TGIF2LY,0,0,0,0,0,0
TBL1Y,11,0,13,0,0,0
CARMIL3,2,6,17,16,0,6
CARMIL3,2,6,17,16,0,6
PPP1R3E,177,4,132,9,21,9
LRSAM1,602,77,371,0,39,32
CCDC126,238,21,154,1,8,3
SEC11C,1091,72,1222,0,120,32
FAM104B,122,7,92,0,0,9
PAGE5,0,6,0,0,0,3
TENM3-AS1,1,0,3,0,4,2
PYGO2,688,98,470,1,2,30
NA,160,4,66,0,11,6
CEP95,577,48,336,5,47,54
ANGEL2,871,39,536,4,45,23
PIP4P1,284,28,130,8,23,9
PRMT9,306,18,185,8,6,19
ZNF479,0,0,0,0,0,1
NA,34,3,16,2,8,0
CFAP119,9,3,6,6,3,2
TCEAL8,1360,83,909,2,37,68
ZNF598,793,100,347,6,131,86
SPOCD1,8,0,7,7,0,4
JPT2,573,45,314,10,13,40
SPSB3,617,92,361,6,51,40
IL33,63,24,11,0,24,1
DMAC1,340,12,278,14,12,21
ZNF697,285,18,103,3,3,22
TRIM41,446,46,263,13,49,45
ESAM,4360,254,1828,16,142,211
ADCK2,735,40,426,1,0,14
DHX57,785,57,323,4,51,56
ZNF251,457,28,233,0,78,30
ZNF251,457,28,233,0,78,30
KIFC2,105,34,93,3,19,13
CREB3L1,2,4,5,9,2,15
FMNL3,13597,889,8038,38,840,422
CERS5,370,42,233,0,20,11
DPP9,725,110,469,7,73,115
CCDC149,978,88,456,5,76,57
AP5B1,542,71,178,5,9,19
CCDC34,40,20,34,3,20,4
ANKRD30A,26,3,3,0,5,5
TRIM47,648,97,201,0,62,40
ZNF682,70,3,31,0,9,10
L3MBTL4,286,44,254,0,3,1
SLC25A46,816,63,480,10,33,18
TMEM67,141,12,117,25,33,5
RAPGEF4-AS1,8,2,0,0,11,1
TIGD7,222,11,116,0,13,12
IGFN1,0,6,1,19,5,11
SCARF2,218,24,119,2,26,19
NUP210L,108,7,53,2,5,17
GGTLC2,0,0,0,0,0,0
SLC39A13,592,44,288,12,35,20
BOD1,507,38,300,24,64,44
MSANTD3,236,40,122,12,13,42
LMF2,795,89,366,0,48,50
C12orf29,198,3,117,0,13,0
R3HDM4,275,114,175,2,41,10
TMEM259,1630,200,1491,25,263,226
GUSBP11,292,26,165,0,97,46
DERL3,30,14,63,1,39,9
DERL3,30,14,63,1,39,9
DDX60L,2095,338,1295,3,345,234
IGLL3P,0,0,0,0,0,0
LRP5L,55,18,34,0,4,0
CDKN2AIPNL,200,17,80,0,7,5
ANKRD40,3904,182,1830,18,70,64
UAP1L1,105,38,117,1,26,8
ZNF502,142,11,122,0,21,8
ZNF502,142,11,122,0,21,8
SESTD1,2992,201,1692,5,78,163
BTF3L4,481,36,241,1,30,26
CCDC74B,6,1,0,0,0,3
ATP23,73,0,57,1,0,0
ATP23,73,0,57,1,0,0
RCCD1,64,6,63,0,0,20
FAAP24,77,1,15,0,0,0
RNF185,390,33,150,0,5,20
LOC91450,4,0,3,0,0,0
ACBD5,1264,114,827,11,29,53
PKDCC,83,10,73,3,3,3
ISX,1,1,0,3,4,1
COL23A1,5,3,15,39,23,34
PCED1B,202,28,192,40,16,8
ANKRD44,2899,216,1765,4,0,33
RSAD2,3024,156,3260,0,14,69
UBXN11,134,24,69,0,3,12
MTRFR,310,21,282,9,20,14
RPS19BP1,715,65,508,14,50,59
PLXNA4,80,21,44,7,10,33
ZNF830,485,18,241,0,17,37
SLFN11,2248,144,1679,2,140,86
RASL10B,41,0,5,0,4,7
CHURC1,2349,181,1012,0,27,23
DEPDC7,84,14,148,1,3,12
NEXN,547,18,307,3,38,62
TDRD12,0,0,0,0,0,3
ATPAF2,403,50,351,1,24,22
BOC,161,24,85,17,39,36
ZNF765,609,59,232,2,8,48
NLRP12,39,7,13,0,3,7
MYADM,2645,287,1233,3,114,80
ZNF845,740,53,464,0,8,11
SYT12,0,0,8,0,5,8
CENPL,57,2,41,3,11,3
SMDT1,237,4,116,20,1,5
SMDT1,237,4,116,20,1,5
SMDT1,237,4,116,20,1,5
SMDT1,237,4,116,20,1,5
LONRF1,891,33,364,3,5,63
LONRF1,891,33,364,3,5,63
RRP7BP,124,18,118,0,36,16
ACY3,1869,4,781,0,0,0
IDI2,16,0,24,2,1,0
YTHDC1,5050,357,3656,38,349,335
YTHDC1,5050,357,3656,38,349,335
MIDEAS,3034,321,1915,7,127,163
MFSD4B,228,14,190,0,3,3
LIN52,169,13,76,0,10,12
ZNF804A,3,2,13,14,3,7
NEK9,2647,223,1502,5,193,117
CABLES1,597,85,458,7,41,9
NXPE3,880,33,312,21,35,22
CHMP7,801,63,503,5,55,44
ALKBH8,434,42,221,0,20,20
MYLK3,27,6,9,2,7,3
EXOC3L4,0,0,0,3,3,2
WDR20,663,34,312,8,6,45
CHRDL1,141,1,26,6,1,6
CALML4,481,20,374,47,8,21
MARVELD3,0,1,0,5,20,2
RFT1,428,36,214,5,25,12
TTC5,337,25,246,14,15,17
FDXACB1,83,1,22,0,0,2
TIMD4,11,11,116,0,0,15
NDUFAF2,56,14,74,0,2,2
ARRDC4,860,10,189,1,24,76
LINC00923,0,0,0,0,0,0
COG7,255,28,173,12,47,17
EOLA1,222,21,99,1,1,8
ZNF300,116,7,63,1,18,11
MYOZ3,10,9,8,4,0,3
TPGS1,133,16,52,0,8,10
CCNQ,263,25,207,0,0,15
SLC25A51,184,23,75,2,30,0
SNX29,2398,171,1700,4,200,121
CTBP1-DT,209,28,99,1,3,6
GGTLC1,14,0,0,5,0,5
ZC3HAV1L,225,13,70,4,28,10
TTC30A,255,21,86,1,0,8
INTS4,433,62,228,2,43,32
OXNAD1,255,45,233,0,24,10
DSEL,671,16,232,4,0,12
DSEL,671,16,232,4,0,12
RIPPLY1,0,0,0,6,0,0
MTDH,5046,463,3040,5,161,192
MTSS2,3233,90,792,67,158,157
TMEM88,652,29,331,3,6,14
MTG1,292,36,262,7,61,57
UBTD2,259,24,215,2,28,33
DAPL1,0,1,0,0,13,0
CDHR1,30,9,9,1,7,7
STYXL2,223,21,405,12,0,8
RCSD1,5193,354,3431,1,49,118
LINC01278,403,8,256,11,0,32
LMBRD2,781,78,507,2,3,17
MRPS36,106,17,39,0,0,3
MRPS36,106,17,39,0,0,3
ATP6AP1L,62,4,52,0,0,12
ZNF461,134,6,81,15,9,21
ZNF585B,544,43,267,7,15,15
CAPN13,4,0,6,3,9,4
GLYATL1,0,0,0,1,2,2
TMEM132C,133,19,280,10,5,25
SCGB3A1,0,0,2,1,0,0
TMEM129,495,38,138,0,5,16
MEX3A,30,0,21,12,11,31
STRADA,527,44,295,1,25,27
PRR29,79,14,44,1,3,6
METTL18,184,27,83,2,4,1
GORAB,228,21,236,3,39,17
NAF1,360,15,140,1,7,8
C1orf105,1,1,1,0,0,0
CRB3,0,0,3,0,3,0
SPSB4,10,0,11,3,2,12
PXYLP1,85,8,59,0,0,6
MRRF,261,11,111,0,41,26
RBM18,738,36,422,1,1,18
CHMP4C,102,22,117,31,4,4
BBIP1,187,7,76,1,22,11
LDHAL6B,39,7,3,0,2,9
SPECC1,6637,311,3394,21,41,175
ATXN3L,0,0,0,0,0,0
BICDL1,44,5,15,6,11,4
FANK1,22,1,21,2,13,19
G6PC3,639,36,363,2,12,23
ASB16,36,3,13,0,0,11
ZNF764,144,23,100,2,40,7
MOB1B,1778,92,1149,3,65,28
TIMM50,423,31,146,4,12,11
TIFA,445,27,414,10,6,16
MAFG-DT,0,1,1,3,0,0
MGME1,259,37,184,1,7,17
DTD1,832,80,523,8,26,48
FAM114A1,1001,101,839,2,86,118
TMEM169,94,21,68,0,0,8
TMEM183A,182,7,153,0,7,16
ARRDC1,328,89,175,4,26,29
DPH7,148,15,93,11,8,30
OTOP2,0,0,0,1,1,1
DNER,162,0,65,2,1,2
SLC38A5,6101,139,2297,11,44,123
BPIFB1,0,0,0,0,0,2
DRC1,4,2,2,0,1,3
HELB,381,34,182,2,31,24
SHKBP1,843,152,391,4,64,31
CENPBD1P,415,5,276,0,5,24
H2AW,222,16,680,0,1,7
H2AW,222,16,680,0,1,7
ZNF276,524,52,397,2,55,103
REEP6,51,3,36,0,0,6
IMP4,359,20,238,0,2,16
HNRNPLL,599,87,353,0,67,46
UBE2Q2,1021,91,576,0,150,57
CCDC102A,272,12,190,3,10,35
MARS2,118,7,76,1,8,4
ADAMTSL1,1,1,5,26,138,7
PEX11G,95,0,32,0,9,1
NA,39,10,18,0,0,0
MARCHF9,109,38,137,3,45,18
ZBTB47,879,28,314,12,72,105
B3GNT7,38,7,29,0,4,13
NT5C1B,0,0,2,0,0,0
PKHD1L1,32,156,37,16,4,19
COQ10A,86,1,42,2,11,0
TEX30,61,18,45,0,11,0
NEURL3,47,5,8,0,3,1
DMKN,19,22,16,2,0,25
NAPRT,353,47,312,0,29,39
NAPRT,353,47,312,0,29,39
KCNG4,0,0,0,0,1,3
TMEM44,539,59,230,13,83,59
ORAI3,477,30,153,1,8,11
ZNF561,551,21,282,0,0,15
OLFM2,414,1,60,0,1,6
HTR7P1,213,1,117,1,14,11
PRDM6,14,7,2,1,18,11
PIGM,403,2,183,7,1,4
IGSF8,367,28,221,2,6,5
CFAP107,0,4,0,17,2,1
PGAP3,281,33,110,0,0,2
ODAD1,27,0,31,1,11,5
LEMD1,1,0,0,6,0,0
HAUS8,88,31,74,5,7,11
MVB12A,230,39,121,0,43,26
SP140L,519,66,307,10,48,49
OPALIN,181,3,2,0,2,6
MMGT1,875,58,612,1,3,5
MYL10,0,0,0,6,0,0
SYCE1,0,0,0,0,0,0
LOC93429,0,0,0,0,0,2
MGAM2,0,11,1,2,7,0
MGAM2,0,11,1,2,7,0
ARMC6,108,21,71,3,16,7
ZNF670,90,5,57,0,0,6
MAPK1IP1L,2417,118,1230,1,64,70
TPTE2,10,1,2,3,11,5
SDR42E1,0,0,8,0,11,1
ZFAND4,467,8,170,30,56,69
EGFEM1P,18,0,3,5,0,23
TRMT10A,67,7,103,1,2,1
CACNA2D4,61,16,38,1,3,9
CACNA2D4,61,16,38,1,3,9
TBC1D31,196,8,136,0,7,25
FBXO44,74,32,132,6,20,26
MRFAP1,9157,552,5425,39,242,548
LOC93622,211,10,234,2,1,3
TADA2B,956,98,485,7,41,39
TBCK,572,62,378,3,15,31
TJAP1,426,56,327,1,57,35
MYOCD,81,9,98,4,10,6
ACP4,8,0,14,2,0,0
ST7-AS1,26,0,1,4,0,1
ST7-AS2,1,0,0,0,0,2
ST7-OT3,1,1,2,0,0,2
CGB5,0,0,0,0,0,0
CAPZA3,0,0,0,0,0,0
ARHGAP18,1703,115,1100,4,126,126
CADPS2,1020,164,541,2,269,193
HPYR1,0,0,0,0,0,0
GCNA,18,3,13,1,0,9
ACTR8,525,40,327,0,20,25
ATP5IF1,2639,182,3238,73,153,141
ATP5IF1,2639,182,3238,73,153,141
CLEC6A,1,0,0,0,10,0
CPA5,0,0,0,0,0,4
FOXP2,940,39,708,0,3,6
PIGS,594,65,344,6,36,46
SERHL,0,2,1,0,5,0
TTYH2,2036,37,770,5,22,68
NA,4,0,0,0,0,0
MUC16,1,38,6,76,54,59
POM121L2,0,0,5,0,8,1
CGB7,0,0,0,0,0,0
LRRC4B,194,10,96,10,38,40
HTRA3,161,1,76,2,23,24
CAMK2N2,4,0,2,6,11,19
FTMT,0,0,0,0,4,0
ZNF101,221,11,100,1,3,0
SYAP1,1340,85,846,11,56,85
LENG9,198,6,153,0,6,4
LENG9,198,6,153,0,6,4
LENG9,198,6,153,0,6,4
LENG9,198,6,153,0,6,4
SFXN1,207,46,138,1,23,20
HSPB9,10,0,0,0,3,1
SFXN5,625,26,199,12,19,27
ORMDL1,275,30,176,0,43,9
ORMDL3,665,34,297,0,20,55
PAXBP1,808,182,602,12,280,163
PAXBP1,808,182,602,12,280,163
TMEM203,447,29,163,2,12,34
CGB8,0,0,0,0,0,0
SYTL3,121,21,59,3,30,19
SYTL4,172,53,183,6,83,38
SYTL5,72,1,10,1,0,9
ARHGAP12,4217,207,2566,10,162,97
RP1L1,122,14,24,8,11,20
CDRT7,0,0,0,0,0,1
CDRT15P1,5,0,0,0,0,0
ABCC12,0,6,0,28,0,9
SNORD46,935,72,2918,0,0,5
SNORD38A,21,4,87,0,3,0
SNORD38B,32,3,41,1,7,2
OPN4,8,1,2,1,7,3
FOXQ1,3148,102,1250,7,7,25
GNG8,1,0,1,0,0,0
DNAJA1P5,0,0,0,0,0,2
H2AZ2,3101,117,1366,8,78,58
EPSTI1,3866,246,2870,1,81,210
TP53INP1,1262,109,1009,5,69,54
PPP1R14A,855,10,534,1,20,39
CEP41,459,20,277,13,21,8
FNIP1,1276,113,581,4,57,44
BMS1P20,385,58,347,0,66,66
LIMS3,0,0,0,0,0,0
TGS1,1042,63,432,0,59,42
MYL12B,4381,309,2754,1,109,213
EGLN2,13,6,8,5,0,3
EGLN3,32,2,14,0,16,1
BIRC8,0,0,0,1,3,4
CAVIN3,314,46,228,3,51,45
PRRT2,65,11,79,1667,3254,1636
ERI2,172,10,207,1,0,14
SAT2,506,19,349,0,10,22
DTD2,93,4,68,0,9,13
GTF3C6,307,18,264,3,35,56
SNX18,3731,267,3040,16,24,40
CYTOR,41,1,9,2,26,18
MRAP2,6,0,0,2,0,0
RWDD2A,52,4,29,0,0,4
CMTM7,363,48,301,3,10,10
FAM71E1,13,0,3,0,0,0
TUBA3E,3,0,0,1,0,0
RDH13,311,28,178,4,39,22
RDH13,311,28,178,4,39,22
RDH13,311,28,178,4,39,22
RDH13,311,28,178,4,39,22
RDH13,311,28,178,4,39,22
RDH13,311,28,178,4,39,22
RDH13,311,28,178,4,39,22
RDH13,311,28,178,4,39,22
RDH13,311,28,178,4,39,22
RDH13,311,28,178,4,39,22
IL17F,6,0,0,4,3,0
IFT43,73,14,31,0,23,5
STX1B,178,10,47,31,18,5
GLMP,389,26,223,0,13,10
KRT71,0,0,1,0,0,1
FDX2,99,21,68,2,2,6
HOGA1,0,0,2,1,0,0
WDR89,203,20,140,0,13,15
L3HYPDH,61,0,66,0,3,23
TP53RK,526,20,182,2,1,7
SGF29,529,3,428,0,27,12
PHF21B,17,1,6,5,1,7
VPS26B,932,114,616,69,39,42
GLB1L3,18,0,4,0,3,7
NACC1,898,125,468,8,43,49
CFAP36,806,80,830,12,91,85
MED8,395,46,303,10,43,47
KTI12,0,0,0,0,0,0
RPUSD1,155,24,61,2,26,3
PLCD3,477,37,202,4,14,47
PTH2,0,0,0,0,0,0
MTFR2,11,1,12,0,20,3
CDCA5,40,2,7,1,15,5
AHNAK2,488,361,505,18,52,72
RPLP0P2,22,19,3,1,0,3
SAAL1,184,16,77,1,7,6
IZUMO4,12,3,14,0,0,4
SCAMP4,580,62,454,2,8,26
ADAT3,19,6,26,0,2,25
CHST14,336,8,140,1,13,8
GOLM2,3385,175,1832,1,97,95
KIF12,0,0,3,1,1,4
MISP3,15,5,18,1,20,15
MISP3,15,5,18,1,20,15
SLC46A1,136,29,75,0,9,7
C12orf57,254,2,102,0,1,20
LARP4,1346,95,709,0,76,34
GLCCI1,910,86,559,4,74,26
TMEM106A,643,77,483,1,0,8
SLC52A3,643,52,112,4,46,82
SFT2D1,251,37,131,0,0,1
TEX261,649,76,448,3,43,63
SMIM12,620,28,271,0,5,31
AZIN2,674,58,478,1,17,6
TMEM54,13,1,17,0,0,1
TUBA3D,21,0,0,1,3,6
HELQ,379,15,290,1,33,14
CMTM1,22,14,18,0,8,3
CYP2U1,647,10,333,0,0,1
ADPRHL1,17,0,1,0,0,10
MFSD3,84,14,16,2,11,10
SDSL,70,6,43,4,9,5
TUBA3FP,16,1,11,0,0,0
KLHDC7B,12,3,15,8,1,7
ODF3,8,0,9,2,0,3
ZBED6CL,24,0,31,8,4,2
PIK3IP1,2231,160,1608,1,29,10
HENMT1,252,4,161,0,4,5
FAM83F,2,0,0,8,6,24
SLC35A4,1204,56,444,0,9,20
ZNF257,30,19,59,2,14,4
DTX2,354,60,269,0,13,8
DTX2,354,60,269,0,13,8
ZIM3,0,0,0,3,0,10
TOE1,158,22,83,0,0,5
LINC00310,26,0,0,0,0,3
LINC00313,0,0,4,1,0,0
B3GALT5-AS1,0,0,2,0,0,6
TSPEAR-AS2,11,0,0,1,0,0
MCM3AP-AS1,34,9,7,0,0,1
BUD23,604,32,382,5,9,31
TRIM9,72,12,44,1,18,8
TXNRD3,207,13,91,0,15,9
UCN3,0,0,0,0,2,1
SIGLEC11,134,34,124,1,0,2
SLC2A13,541,25,267,10,11,10
LACTB,592,69,218,0,2,2
NA,15,3,17,0,2,6
EFHC1,98,7,38,3,14,3
CGB1,0,0,0,0,0,0
CGB2,0,0,0,0,0,0
NLRP3,3043,124,1254,0,26,18
MAL2,3,0,5,1,14,15
SLC22A9,0,0,2,0,0,1
SNORD15B,15764,1074,36977,13,355,158
TIRAP,215,11,58,0,18,15
MIR155HG,39,6,6,0,0,6
ERMAP,724,42,547,2,11,20
LRRC37B,151,12,102,0,31,48
CYGB,71,5,20,3,17,4
CSPG4P1Y,0,0,0,0,0,0
TTTY3,0,0,0,0,0,0
TTTY4,0,0,0,0,0,0
CARD16,176,38,211,0,22,10
PGLYRP2,5,0,0,0,0,7
PGLYRP3,0,0,0,3,1,2
PKD1L2,0,0,2,11,9,19
BTBD9,596,29,322,13,24,22
LMTK3,65,23,120,20,26,30
CSMD2,5,0,24,22,10,15
MBD6,1121,164,825,27,198,99
XKR4,20,0,3,3,0,4
GPRIN1,100,7,41,2,10,40
CSMD3,35,16,23,1,6,18
SLC25A25,1145,37,995,3,87,51
STK11IP,153,18,102,19,35,19
TUBGCP5,612,42,307,3,24,47
TUBGCP5,612,42,307,3,24,47
TUBGCP5,612,42,307,3,24,47
KLHL32,75,0,14,12,6,0
FMNL2,2825,195,1288,4,187,167
ELFN2,87,0,23,6,5,6
ELFN2,87,0,23,6,5,6
TMEM132B,233,2,42,22,2,9
PSMG3-AS1,82,10,53,21,7,15
SLITRK1,3,0,11,0,4,5
ESCO1,902,95,459,1,80,35
CCDC85A,433,43,401,46,63,49
TMEM200A,8,11,9,8,6,3
MYSM1,1324,143,939,2,108,121
RNF157,251,25,105,3,0,7
GALNT13,67,0,2,7,17,8
SORCS1,83,0,15,0,4,15
KLHL29,195,17,62,30,72,43
CROCCP3,266,41,181,8,66,43
ZBED9,0,7,0,1,0,2
ZBED9,0,7,0,1,0,2
RHPN1,24,5,25,2,163,36
LENG8,2258,387,1652,12,763,541
LENG8,2258,387,1652,12,763,541
LENG8,2258,387,1652,12,763,541
LENG8,2258,387,1652,12,763,541
PNMA5,0,0,1,1,0,9
PWWP2A,399,18,231,8,12,25
SMYD4,367,39,236,1,11,52
FHAD1,159,19,122,23,3,14
SLAMF6,18,9,4,0,13,6
OSBPL1A,1525,117,926,15,64,80
OSBPL5,724,94,305,6,86,96
OSBPL6,425,20,304,1,0,11
OSBPL7,174,19,130,4,55,29
OSBPL8,3630,352,1912,18,40,59
OSBPL9,1149,75,493,1,46,55
OSBPL10,182,26,118,13,57,85
OSBPL11,1879,154,1057,1,86,18
C1QTNF1,1540,16,637,0,8,28
C1QTNF2,90,1,74,4,4,5
C1QTNF3,102,0,51,0,5,1
C1QTNF4,57,0,23,0,0,2
C1QTNF4,57,0,23,0,0,2
C1QTNF6,101,37,72,11,12,7
C1QTNF7,274,17,133,0,15,13
FBXO32,934,8,437,12,12,83
TMEM123,8516,380,3757,18,57,63
EPB41L4A-AS1,236,9,64,0,21,15
SMIM19,675,13,281,3,5,4
GPRASP2,67,0,55,0,0,2
MRFAP1L1,2830,174,1994,2,63,77
TSGA13,1,0,4,0,1,0
PTPMT1,66,1,27,1,2,12
PTPMT1,66,1,27,1,2,12
FLYWCH2,437,52,220,0,25,14
WDR31,33,0,19,0,9,0
VASN,677,8,106,3,0,22
VASN,677,8,106,3,0,22
ZNF618,1610,148,936,1297,3463,515
CGAS,309,35,254,0,17,6
SLC26A9,12,0,2,14,33,25
NT5C3B,428,38,221,1,7,23
CCDC124,965,128,1126,1,41,52
HAUS1,74,9,51,0,14,11
TNFRSF14-AS1,100,5,51,0,6,10
SLC26A7,9,0,5,1,7,3
MARCHF3,282,37,146,1,26,27
ZNF554,145,26,69,1,14,6
ATG4A,181,9,105,62,56,22
KCTD12,21518,2754,13690,437,1281,603
OMA1,495,21,225,0,0,0
DDIT4L,76,0,12,0,0,3
RAB42,6,5,18,0,0,8
SLC25A26,254,30,79,0,11,3
SLC25A26,254,30,79,0,11,3
FBXO17,112,3,45,1,3,4
FBXO17,112,3,45,1,3,4
PCMTD1,3177,309,2224,1,152,55
GPR146,423,43,200,0,12,23
FCRL1,17,6,2,3,0,2
FCRL3,26,6,0,21,21,6
LRRC42,263,28,155,4,21,4
GBP4,4741,283,3707,2,631,120
GBP5,167,86,79,0,143,28
LRRC56,34,7,25,7,18,14
LRRC56,34,7,25,7,18,14
MALSU1,118,9,81,0,0,11
UHRF2,669,58,387,31,124,57
ZNF689,634,39,525,1,18,11
FCHO2,2655,207,1831,4,337,161
ARHGEF25,478,6,159,3,4,14
ZNF501,268,10,131,0,2,2
ZNF501,268,10,131,0,2,2
TENT5B,1,2,31,7,1,2
SLC5A11,8,2,1,2,0,10
SLC5A11,8,2,1,2,0,10
TNFRSF13C,683,19,427,0,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
KIR3DL3,0,0,0,10,0,0
